rssi,snr,ax,ay,az,wx,wy,wz,mx,my,mz,temperature,p,time,timeOfWeek,timeOFWeekFracPart,gpsFix,ecefx,ecefy,ecefz,positionAcc3D,ecefvx,ecefvy,ecefvz,speedAcc,numbSat,drogueStatus
-82,27,-972.816,-78.4314,-223.529,0.00585895,0.0772317,-0.0186421,4722.04,-3290.48,-1601.98,28.45,94085,276,592844800,-330559,3,391946719,-435477281,-251399946,165,0,-2,1,16,9,1
-81,26,-980.583,-70.5882,-219.608,-0.01012,0.0793622,-0.0197074,4684.67,-3445.17,-1601.98,28.4625,94097,276,592845000,-329409,3,391946721,-435477283,-251399948,165,2,-1,-2,19,9,1
-82,27,-968.932,-70.5882,-176.471,-0.00585895,0.0793622,-0.0143811,4722.04,-3290.48,-1650.14,28.4688,94084,277,592845400,-327108,3,391946724,-435477285,-251399949,165,2,-1,0,19,9,1
-82,28,-972.816,-78.4314,-227.451,-0.00479369,0.0719054,-0.0165116,4647.3,-3367.82,-1553.81,28.4688,94084,276,592845600,-325958,3,391946724,-435477286,-251399949,166,1,-2,-1,20,9,1
-82,27,-980.583,-66.6667,-223.529,-0.00372843,0.0804275,-0.0207727,4647.3,-3329.15,-1650.14,28.4688,94081,277,592846000,-323658,3,391946726,-435477289,-251399951,166,1,-2,-1,18,9,1
-82,28,-972.816,-86.2745,-215.686,-0.00479369,0.0697748,-0.0271642,4684.67,-3290.48,-1601.98,28.45,94082,276,592846200,-322508,3,391946728,-435477290,-251399952,166,2,0,-2,19,9,1
-82,27,-976.699,-74.5098,-223.529,-0.00372843,0.0793622,-0.00905475,4722.04,-3290.48,-1601.98,28.4688,94088,276,592846400,-321357,3,391946728,-435477291,-251399953,166,2,-1,-2,20,9,1
-81,25,-968.932,-86.2745,-223.529,-0.00266316,0.0697748,-0.0154463,4609.93,-3367.82,-1505.64,28.4688,94088,277,592846800,-319055,3,391946730,-435477292,-251399953,167,1,-2,0,18,9,1
-82,28,-972.816,-78.4314,-219.608,-0.00585895,0.0804275,-0.0175769,4722.04,-3290.48,-1505.64,28.475,94084,276,592847000,-317905,3,391946730,-435477292,-251399953,167,1,-1,0,17,9,1
-82,28,-965.049,-70.5882,-215.686,-0.00798948,0.0708401,-0.0207727,4722.04,-3367.82,-1553.81,28.4688,94088,277,592847400,-315604,3,391946733,-435477295,-251399955,167,2,-2,0,19,9,1
-82,27,-976.699,-74.5098,-227.451,-0.0122505,0.0782969,-0.0154463,4647.3,-3367.82,-1553.81,28.4688,94072,276,592847400,-315604,3,391946733,-435477295,-251399955,167,2,-2,0,19,9,1
-82,26,-976.699,-58.8235,-231.373,-0.00692422,0.0761664,-0.0143811,4722.04,-3329.15,-1553.81,28.4688,94088,276,592847800,-313302,3,391946734,-435477297,-251399956,168,0,-2,-2,19,9,1
-82,26,-980.583,-82.3529,-215.686,-0.00479369,0.0772317,-0.0133158,4684.67,-3329.15,-1553.81,28.4688,94094,277,592848200,-311001,3,391946738,-435477300,-251399957,169,3,-1,-1,20,9,1
-82,26,-968.932,-90.1961,-223.529,-0.00479369,0.0836233,-0.0133158,4647.3,-3329.15,-1601.98,28.4625,94088,276,592848400,-309851,3,391946738,-435477301,-251399957,169,0,-3,0,18,9,1
-82,27,-980.583,-74.5098,-223.529,-0.00585895,0.0601874,-0.0143811,4759.42,-3290.48,-1505.64,28.475,94100,277,592848800,-307551,3,391946741,-435477303,-251399958,169,1,-3,-1,20,9,1
-81,25,-968.932,-82.3529,-231.373,0.000532632,0.0751011,-0.00905475,4684.67,-3290.48,-1553.81,28.475,94084,276,592849000,-306401,3,391946742,-435477304,-251399959,170,0,-2,-2,19,9,1
-82,26,-972.816,-78.4314,-223.529,-0.00585895,0.0751011,-0.0143811,4684.67,-3329.15,-1601.98,28.4688,94094,276,592849200,-305251,3,391946743,-435477304,-251399959,170,-1,-2,0,18,9,1
-82,27,-972.816,-78.4314,-219.608,-0.00372843,0.0761664,-0.0111853,4722.04,-3329.15,-1553.81,28.4688,94075,277,592849600,-302951,3,391946746,-435477306,-251399960,170,1,-2,-1,18,9,1
-82,27,-976.699,-78.4314,-223.529,-0.00479369,0.0676443,-0.01012,4684.67,-3290.48,-1505.64,28.4688,94084,276,592849800,-301801,3,391946747,-435477307,-251399961,170,1,-2,-1,20,9,1
-82,29,-972.816,-78.4314,-227.451,0.000532632,0.0804275,-0.0143811,4684.67,-3290.48,-1553.81,28.4625,94094,277,592850200,-299501,3,391946750,-435477309,-251399962,171,1,-2,0,19,9,1
-81,26,-972.816,-82.3529,-223.529,0.0015979,0.0814927,-0.0186421,4647.3,-3290.48,-1553.81,28.4688,94084,276,592850400,-298351,3,391946752,-435477310,-251399963,171,2,0,-2,19,9,1
-81,25,-984.466,-70.5882,-219.608,-0.00479369,0.0751011,-0.0271642,4647.3,-3290.48,-1553.81,28.4688,94078,277,592850600,-297200,3,391946754,-435477311,-251399964,171,2,-1,-1,19,9,1
-82,28,-976.699,-66.6667,-227.451,-0.0165116,0.0687096,-0.0154463,4759.42,-3329.15,-1505.64,28.4688,94078,277,592851000,-294899,3,391946756,-435477313,-251399964,171,1,-2,0,19,9,1
-82,28,-972.816,-82.3529,-231.373,-0.0133158,0.0697748,-0.00692422,4684.67,-3329.15,-1601.98,28.4688,94091,276,592851200,-293749,3,391946758,-435477314,-251399966,171,0,-2,-2,19,9,1
-82,26,-980.583,-78.4314,-227.451,0.00798948,0.0804275,-0.0207727,4759.42,-3290.48,-1601.98,28.4688,94081,277,592851600,-291448,3,391946762,-435477316,-251399967,172,1,-1,-1,19,9,1
-82,28,-976.699,-74.5098,-227.451,-0.00585895,0.0772317,-0.00905475,4609.93,-3329.15,-1553.81,28.4688,94091,277,592851800,-290297,3,391946763,-435477317,-251399968,172,1,-2,-1,20,9,1
-82,27,-976.699,-74.5098,-235.294,-0.00905475,0.0697748,-0.0229032,4722.04,-3290.48,-1553.81,28.4813,94090,277,592852000,-289146,3,391946765,-435477318,-251399970,172,0,-1,-2,18,9,1
-82,28,-984.466,-78.4314,-207.843,-0.00479369,0.0697748,-0.00585895,4684.67,-3329.15,-1553.81,28.4688,94072,277,592852400,-286845,3,391946768,-435477320,-251399971,172,2,-1,0,19,9,1
-82,27,-968.932,-82.3529,-223.529,-0.00479369,0.0804275,-0.00905475,4722.04,-3290.48,-1553.81,28.4688,94084,276,592852600,-285694,3,391946769,-435477321,-251399972,172,0,-1,-2,18,9,1
-81,26,-972.816,-66.6667,-227.451,-0.0015979,0.0729706,-0.0154463,4722.04,-3290.48,-1601.98,28.4813,94087,277,592853000,-283392,3,391946773,-435477324,-251399974,173,1,-1,-1,20,9,1
-82,27,-968.932,-78.4314,-219.608,0.00266316,0.0740359,-0.00585895,4684.67,-3367.82,-1505.64,28.475,94090,277,592853200,-282241,3,391946774,-435477326,-251399976,173,1,-2,-1,20,9,1
-82,27,-972.816,-66.6667,-235.294,0.0015979,0.0687096,-0.0154463,4647.3,-3290.48,-1601.98,28.475,94087,277,592853600,-279939,3,391946777,-435477328,-251399978,174,1,-1,-2,20,9,1
-81,26,-972.816,-78.4314,-223.529,-0.00372843,0.0793622,-0.0154463,4722.04,-3329.15,-1553.81,28.4688,94078,276,592853800,-278787,3,391946777,-435477329,-251399978,174,1,-1,0,18,9,1
-82,26,-976.699,-78.4314,-211.765,-0.00266316,0.0708401,-0.0133158,4647.3,-3251.81,-1601.98,28.475,94081,276,592854000,-277636,3,391946779,-435477330,-251399980,174,1,-1,-1,20,9,1
-81,26,-984.466,-62.7451,-231.373,0.00372843,0.0782969,-0.01012,4647.3,-3290.48,-1650.14,28.4688,94075,277,592854400,-275334,3,391946781,-435477332,-251399981,175,2,-1,0,19,9,1
-82,27,-972.816,-78.4314,-211.765,-0.0122505,0.0719054,-0.0165116,4684.67,-3290.48,-1553.81,28.4937,94096,277,592854600,-274183,3,391946782,-435477333,-251399982,175,0,-2,-1,20,9,1
-82,27,-972.816,-78.4314,-223.529,-0.00692422,0.0740359,-0.0111853,4647.3,-3329.15,-1553.81,28.475,94087,277,592855000,-271879,3,391946784,-435477335,-251399984,176,1,-2,-1,19,9,1
-82,28,-972.816,-74.5098,-219.608,-0.0015979,0.0708401,-0.0186421,4647.3,-3290.48,-1457.48,28.4937,94090,276,592855200,-270728,3,391946786,-435477336,-251399986,176,1,0,-2,20,9,1
-82,27,-968.932,-82.3529,-227.451,0.00266316,0.0751011,-0.00692422,4684.67,-3329.15,-1601.98,28.4688,94078,276,592855400,-269577,3,391946787,-435477338,-251399987,176,0,-3,-1,19,9,1
-82,27,-976.699,-86.2745,-215.686,-0.00372843,0.0740359,-0.0165116,4722.04,-3329.15,-1601.98,28.4688,94081,277,592855800,-267273,3,391946789,-435477340,-251399989,177,1,-2,-1,21,9,1
-82,26,-976.699,-82.3529,-227.451,-0.00479369,0.0782969,-0.0154463,4722.04,-3290.48,-1553.81,28.475,94084,276,592856000,-266121,3,391946791,-435477341,-251399990,177,2,-1,-1,20,9,1
-81,28,-980.583,-82.3529,-219.608,-0.00266316,0.0740359,-0.0175769,4609.93,-3251.81,-1650.14,28.4813,94090,277,592856400,-263818,3,391946793,-435477342,-251399991,178,1,-2,-1,19,9,1
-82,28,-988.349,-74.5098,-231.373,-0.0111853,0.0772317,-0.026099,4684.67,-3290.48,-1601.98,28.4688,94075,276,592856600,-262666,3,391946793,-435477342,-251399990,178,1,0,0,19,9,1
-82,26,-984.466,-74.5098,-211.765,-0.0015979,0.0751011,0.260457,4647.3,-3290.48,-1650.14,28.4937,94096,276,592856800,-261513,3,391946795,-435477343,-251399992,178,1,-2,0,19,9,1
-82,29,-965.049,-90.1961,-223.529,-0.00479369,0.0804275,-0.0186421,4684.67,-3329.15,-1553.81,28.4813,94078,277,592857200,-259209,3,391946799,-435477346,-251399993,179,0,-3,0,19,9,1
-82,27,-984.466,-70.5882,-223.529,-0.000532632,0.0761664,-0.00798948,4722.04,-3329.15,-1505.64,28.4625,94075,276,592857400,-258057,3,391946801,-435477347,-251399994,180,2,-1,-1,21,9,1
-82,28,-980.583,-90.1961,-211.765,-0.00692422,0.0740359,-0.0175769,4684.67,-3290.48,-1553.81,28.4813,94087,277,592857800,-255753,3,391946803,-435477349,-251399996,180,1,-2,0,20,9,1
-82,27,-984.466,-62.7451,-219.608,-0.000532632,0.0804275,-0.00798948,4647.3,-3251.81,-1601.98,28.4813,94075,276,592858000,-254600,3,391946805,-435477350,-251399996,180,3,-1,0,19,9,1
-82,28,-976.699,-70.5882,-227.451,-0.00798948,0.0697748,-0.026099,4609.93,-3290.48,-1505.64,28.475,94090,276,592858200,-253447,3,391946806,-435477351,-251399997,180,0,-2,-2,20,9,1
-82,27,-972.816,-82.3529,-235.294,-0.00798948,0.0793622,-0.0111853,4609.93,-3329.15,-1553.81,28.475,94084,277,592858600,-251143,3,391946807,-435477351,-251399998,181,1,-1,-1,21,9,1
-82,26,-980.583,-82.3529,-219.608,0.0015979,0.0708401,-0.0175769,4647.3,-3367.82,-1553.81,28.4937,94087,276,592858800,-249990,3,391946808,-435477353,-251399999,181,2,-2,1,18,9,1
-82,28,-972.816,-78.4314,-223.529,-0.00585895,0.0719054,-0.0197074,4647.3,-3290.48,-1553.81,28.4937,94096,277,592859200,-247684,3,391946811,-435477355,-251400000,182,2,-2,0,19,9,1
-82,26,-976.699,-70.5882,-200,-0.00585895,0.0836233,-0.0165116,4684.67,-3290.48,-1553.81,28.475,94094,276,592859400,-246532,3,391946811,-435477355,-251400001,182,0,-2,-2,20,9,1
-82,28,-968.932,-82.3529,-219.608,-0.00692422,0.0782969,-0.00905475,4684.67,-3367.82,-1601.98,28.5,94099,276,592859600,-245380,3,391946811,-435477356,-251400002,182,0,-2,-1,20,9,1
-82,27,-972.816,-86.2745,-207.843,-0.00692422,0.0708401,-0.0111853,4572.55,-3445.17,-1698.31,28.4937,94090,277,592860000,-243075,3,391946813,-435477357,-251400004,183,0,-2,-1,20,9,1
-82,26,-965.049,-78.4314,-239.216,-0.01012,0.0814927,-0.0122505,4684.67,-3290.48,-1505.64,28.4937,94093,276,592860200,-241924,3,391946814,-435477358,-251400004,183,1,-2,0,19,9,1
-82,27,-976.699,-78.4314,-227.451,-0.00798948,0.0793622,-0.0133158,4684.67,-3329.15,-1601.98,28.4813,94075,277,592860600,-239621,3,391946815,-435477359,-251400005,183,0,-1,-1,19,9,1
-82,28,-965.049,-74.5098,-223.529,-0.00798948,0.0729706,-0.0111853,4572.55,-3483.84,-1601.98,28.4937,94087,276,592860800,-238470,3,391946816,-435477360,-251400006,184,1,-2,0,18,9,1
-82,28,-980.583,-70.5882,-223.529,0.00692422,0.0772317,-0.00905475,4684.67,-3367.82,-1553.81,28.4813,94078,276,592861000,-237319,3,391946818,-435477361,-251400007,184,1,-1,-2,20,9,1
-82,28,-976.699,-70.5882,-223.529,-0.00266316,0.0804275,-0.0154463,4684.67,-3329.15,-1553.81,28.4937,94087,277,592861400,-235017,3,391946819,-435477363,-251400009,184,1,-1,0,18,9,1
-82,27,-980.583,-86.2745,-227.451,0.00266316,0.0772317,-0.0165116,4572.55,-3483.84,-1650.14,28.5,94096,276,592861600,-233867,3,391946820,-435477364,-251400010,184,0,-3,0,19,9,1
-82,26,-972.816,-70.5882,-211.765,0.000532632,0.082558,-0.01012,4684.67,-3367.82,-1601.98,28.4813,94081,277,592862000,-231564,3,391946820,-435477363,-251400010,184,1,-1,0,18,9,1
-81,25,-996.117,-54.902,-196.078,-0.0111853,0.0740359,-0.0133158,4684.67,-3290.48,-1553.81,28.4937,94087,276,592862200,-230413,3,391946820,-435477364,-251400010,184,1,-1,0,17,9,1
-81,27,-980.583,-66.6667,-215.686,-0.00905475,0.0676443,-0.0165116,4572.55,-3445.17,-1650.14,28.4937,94087,276,592862400,-229262,3,391946822,-435477366,-251400012,184,0,-2,-1,20,9,1
-82,27,-996.117,-78.4314,-227.451,0.00266316,0.0814927,-0.0122505,4684.67,-3251.81,-1505.64,28.4937,94084,277,592862800,-226959,3,391946824,-435477367,-251400013,184,2,0,-1,19,9,1
-82,29,-968.932,-90.1961,-211.765,-0.00692422,0.0814927,-0.00798948,4684.67,-3329.15,-1601.98,28.4937,94090,276,592862800,-226959,3,391946824,-435477367,-251400013,184,2,0,-1,19,9,1
-81,28,-984.466,-66.6667,-227.451,-0.00479369,0.0772317,-0.0111853,4572.55,-3445.17,-1698.31,28.5,94093,277,592863400,-223500,3,391946827,-435477371,-251400016,185,1,-1,0,18,9,1
-80,25,-968.932,-78.4314,-227.451,-0.0015979,0.0751011,-0.0143811,4684.67,-3329.15,-1650.14,28.5,94090,276,592863600,-222347,3,391946827,-435477371,-251400016,185,1,-1,0,18,9,1
-81,25,-980.583,-90.1961,-215.686,-0.00266316,0.0719054,-0.0133158,4684.67,-3251.81,-1505.64,28.5,94090,276,592863800,-221195,3,391946829,-435477372,-251400018,185,1,-1,0,17,9,1
-81,25,-976.699,-86.2745,-215.686,-0.01012,0.0772317,-0.01012,4572.55,-3445.17,-1650.14,28.4937,94087,277,592864200,-218890,3,391946832,-435477374,-251400020,185,1,-1,0,18,9,1
-82,28,-965.049,-74.5098,-231.373,-0.00692422,0.0740359,-0.0154463,4684.67,-3290.48,-1553.81,28.4937,94072,277,592864200,-218890,3,391946832,-435477374,-251400020,185,1,-1,0,18,9,1
-82,27,-968.932,-74.5098,-223.529,-0.01012,0.0708401,-0.0111853,4684.67,-3367.82,-1650.14,28.5,94087,277,592864800,-215433,3,391946835,-435477377,-251400022,185,0,-1,-1,19,9,1
-82,28,-980.583,-74.5098,-223.529,-0.00905475,0.0814927,-0.0143811,4609.93,-3406.5,-1650.14,28.5063,94093,276,592865000,-214282,3,391946836,-435477378,-251400023,186,0,-2,0,18,9,1
-82,27,-980.583,-66.6667,-223.529,-0.000532632,0.0793622,-0.0197074,4722.04,-3251.81,-1553.81,28.5063,94102,276,592865200,-213130,3,391946837,-435477379,-251400024,186,1,-1,0,17,9,1
-82,28,-972.816,-47.0588,-231.373,-0.00905475,0.0729706,-0.0175769,4684.67,-3367.82,-1553.81,28.4937,94087,277,592865600,-210828,3,391946839,-435477381,-251400025,186,0,-2,-1,20,9,1
-82,27,-976.699,-82.3529,-215.686,-0.0133158,0.0708401,-0.0122505,4609.93,-3445.17,-1698.31,28.5,94090,276,592865800,-209677,3,391946840,-435477382,-251400026,187,0,-1,-1,19,9,1
-82,28,-965.049,-78.4314,-223.529,-0.00372843,0.0761664,0.260457,4684.67,-3290.48,-1601.98,28.5,94090,277,592866200,-207373,3,391946842,-435477384,-251400028,188,2,-1,-1,22,9,1
-82,28,-976.699,-78.4314,-211.765,-0.00266316,0.082558,-0.0143811,4684.67,-3329.15,-1553.81,28.4937,94087,276,592866400,-206221,3,391946842,-435477383,-251400027,188,2,0,0,18,9,1
-82,28,-980.583,-70.5882,-227.451,-0.0015979,0.0868191,-0.0111853,4572.55,-3445.17,-1601.98,28.5,94096,276,592866600,-205069,3,391946844,-435477384,-251400029,188,1,-1,0,18,9,1
-82,29,-976.699,-70.5882,-223.529,-0.00479369,0.0655138,-0.0154463,4722.04,-3251.81,-1553.81,28.5,94090,277,592867000,-202766,3,391946846,-435477386,-251400032,189,1,-1,-2,22,9,1
-81,27,-965.049,-74.5098,-235.294,-0.01012,0.0836233,-0.0143811,4609.93,-3290.48,-1505.64,28.5,94090,276,592867200,-201613,3,391946847,-435477387,-251400033,190,2,-1,-1,21,9,1
-81,25,-984.466,-66.6667,-223.529,-0.0143811,0.0676443,-0.0197074,4572.55,-3445.17,-1650.14,28.5,94093,277,592867600,-199306,3,391946850,-435477390,-251400036,190,0,-2,0,20,9,1
-81,27,-980.583,-70.5882,-215.686,-0.000532632,0.0761664,-0.01012,4684.67,-3367.82,-1505.64,28.5063,94096,276,592867800,-198152,3,391946851,-435477390,-251400037,190,1,-1,-1,21,9,1
-81,26,-976.699,-78.4314,-231.373,-0.00479369,0.0761664,-0.00585895,4647.3,-3251.81,-1553.81,28.4937,94090,276,592868000,-196999,3,391946853,-435477392,-251400040,190,1,-2,-1,19,9,1
-82,27,-976.699,-86.2745,-227.451,-0.0111853,0.0772317,-0.0111853,4572.55,-3483.84,-1746.47,28.5,94090,277,592868400,-194693,3,391946856,-435477396,-251400043,190,1,-2,-1,20,9,1
-82,27,-976.699,-70.5882,-219.608,-0.00692422,0.0729706,-0.0186421,4722.04,-3290.48,-1553.81,28.5063,94084,276,592868600,-193540,3,391946858,-435477398,-251400045,190,0,-2,-1,20,9,1
-82,27,-976.699,-78.4314,-227.451,-0.000532632,0.0708401,-0.0154463,4684.67,-3290.48,-1601.98,28.5,94105,277,592869000,-191235,3,391946861,-435477400,-251400048,190,2,0,0,19,9,1
-82,27,-980.583,-74.5098,-227.451,-0.00585895,0.0772317,-0.0133158,4609.93,-3406.5,-1650.14,28.5125,94087,276,592869200,-190083,3,391946861,-435477401,-251400049,190,0,-2,0,18,9,1
-82,27,-968.932,-86.2745,-211.765,-0.000532632,0.0751011,-0.0133158,4722.04,-3290.48,-1553.81,28.5312,94099,276,592869400,-188931,3,391946864,-435477404,-251400052,190,1,-1,-1,18,9,1
-83,28,-972.816,-86.2745,-207.843,-0.01012,0.0751011,-0.00692422,4609.93,-3367.82,-1601.98,28.5,94084,277,592869800,-186627,3,391946866,-435477407,-251400055,190,0,-1,-1,20,9,1
-82,27,-976.699,-66.6667,-219.608,-0.00798948,0.0782969,-0.01012,4535.18,-3483.84,-1601.98,28.5,94096,276,592870000,-185475,3,391946868,-435477409,-251400057,190,1,-2,-1,19,9,1
-83,27,-976.699,-82.3529,-235.294,-0.00479369,0.0761664,-0.0154463,4684.67,-3329.15,-1650.14,28.5063,94102,277,592870400,-183170,3,391946872,-435477413,-251400061,191,0,-2,-2,21,9,1
-82,27,-976.699,-66.6667,-215.686,-0.00585895,0.0761664,-0.0154463,4684.67,-3367.82,-1505.64,28.5,94084,276,592870600,-182018,3,391946874,-435477414,-251400062,191,2,-2,0,19,9,1
-82,28,-961.165,-86.2745,-207.843,-0.00266316,0.0740359,-0.283893,4535.18,-3483.84,-1650.14,28.5125,94084,276,592870800,-180866,3,391946877,-435477416,-251400064,191,2,-1,-1,19,9,1
-82,28,-972.816,-74.5098,-219.608,-0.0143811,0.0719054,-0.0154463,4684.67,-3251.81,-1505.64,28.525,94096,277,592871200,-178560,3,391946881,-435477420,-251400068,191,2,-2,-2,21,9,1
-82,27,-972.816,-66.6667,-219.608,-0.0015979,0.0751011,-0.0133158,4722.04,-3367.82,-1553.81,28.5063,94109,276,592871400,-177407,3,391946882,-435477422,-251400070,191,2,-2,-1,22,9,1
-82,27,-976.699,-66.6667,-223.529,-0.00479369,0.0782969,-0.0133158,4572.55,-3445.17,-1601.98,28.5063,94084,277,592871800,-175101,3,391946887,-435477426,-251400074,192,2,-2,0,21,9,1
-81,24,-988.349,-78.4314,-215.686,-0.00798948,0.0729706,-0.0122505,4684.67,-3290.48,-1601.98,28.5125,94090,276,592871800,-175101,3,391946887,-435477426,-251400074,192,2,-2,0,21,9,1
-82,27,-972.816,-82.3529,-235.294,-0.00798948,0.0782969,-0.00905475,4722.04,-3290.48,-1457.48,28.5063,94084,276,592872200,-172795,3,391946892,-435477431,-251400078,193,4,-1,-2,20,9,1
-82,27,-968.932,-78.4314,-219.608,-0.0015979,0.0782969,-0.0207727,4609.93,-3483.84,-1601.98,28.5125,94084,277,592872600,-170488,3,391946896,-435477435,-251400082,193,2,-3,-2,23,9,1
-82,28,-988.349,-62.7451,-227.451,-0.00692422,0.0814927,-0.0165116,4647.3,-3329.15,-1553.81,28.525,94096,276,592872800,-169334,3,391946899,-435477438,-251400084,194,2,-3,-1,22,9,1
-82,27,-980.583,-82.3529,-227.451,-0.000532632,0.0708401,-0.0122505,4684.67,-3329.15,-1601.98,28.5125,94075,277,592873200,-167027,3,391946903,-435477442,-251400089,194,1,-3,-1,22,9,1
-82,27,-980.583,-74.5098,-223.529,-0.0015979,0.0740359,-0.0122505,4572.55,-3406.5,-1650.14,28.5063,94087,276,592873200,-167027,3,391946903,-435477442,-251400089,194,1,-3,-1,22,9,1
-82,28,-980.583,-74.5098,-219.608,-0.00585895,0.0793622,-0.0207727,4684.67,-3329.15,-1553.81,28.5125,94084,276,592873600,-164718,3,391946908,-435477447,-251400093,194,3,-2,-2,22,9,1
-82,27,-976.699,-82.3529,-231.373,-0.00479369,0.0719054,-0.0175769,4684.67,-3290.48,-1553.81,28.5125,94087,277,592874000,-162410,3,391946910,-435477449,-251400096,195,1,-2,-1,20,9,1
-82,27,-972.816,-78.4314,-223.529,-0.00692422,0.0782969,-0.0143811,4647.3,-3445.17,-1650.14,28.5125,94087,276,592874200,-161256,3,391946912,-435477452,-251400098,195,1,-2,-2,21,9,1
-82,26,-976.699,-70.5882,-219.608,-0.00372843,0.0729706,-0.0175769,4684.67,-3290.48,-1650.14,28.5125,94090,277,592874600,-158945,3,391946917,-435477457,-251400103,195,2,-2,-2,22,9,1
-82,26,-976.699,-78.4314,-223.529,-0.0133158,0.0793622,-0.0143811,4684.67,-3329.15,-1601.98,28.5125,94090,276,592874600,-158945,3,391946917,-435477457,-251400103,195,2,-2,-2,22,9,1
-82,27,-980.583,-62.7451,-215.686,-0.0015979,0.0793622,-0.0143811,4609.93,-3445.17,-1505.64,28.5125,94090,276,592875000,-156633,3,391946921,-435477461,-251400106,195,2,-1,-2,20,9,1
-82,27,-972.816,-74.5098,-235.294,-0.00585895,0.0697748,-0.0218379,4684.67,-3290.48,-1505.64,28.5312,94096,277,592875400,-154321,3,391946924,-435477465,-251400110,195,2,-2,-1,21,9,1
-82,26,-988.349,-66.6667,-235.294,-0.0015979,0.0740359,-0.0154463,4684.67,-3290.48,-1553.81,28.5312,94093,276,592875600,-153165,3,391946927,-435477468,-251400113,195,2,-1,-2,21,9,1
-82,28,-968.932,-82.3529,-235.294,0.000532632,0.0761664,-0.01012,4609.93,-3367.82,-1698.31,28.5063,94087,277,592876000,-150852,3,391946932,-435477473,-251400117,196,2,-2,-1,20,9,1
-82,27,-972.816,-66.6667,-223.529,-0.0111853,0.0772317,-0.00585895,4684.67,-3290.48,-1601.98,28.5312,94093,276,592876200,-149696,3,391946934,-435477476,-251400119,196,1,-2,-1,21,9,1
-82,26,-976.699,-78.4314,-227.451,-0.00266316,0.0836233,-0.0250337,4684.67,-3329.15,-1601.98,28.5312,94099,276,592876400,-148541,3,391946936,-435477479,-251400121,196,2,-2,-2,21,9,1
-82,28,-968.932,-82.3529,-231.373,-0.01012,0.0751011,-0.0143811,4722.04,-3329.15,-1553.81,28.5312,94090,277,592876800,-146230,3,391946940,-435477483,-251400123,196,0,-3,-2,19,9,1
-82,26,-972.816,-86.2745,-211.765,-0.00692422,0.0751011,-0.0143811,4684.67,-3251.81,-1553.81,28.525,94102,276,592877000,-145075,3,391946941,-435477484,-251400124,196,1,-1,-1,20,9,1
-82,28,-961.165,-86.2745,-231.373,-0.00585895,0.0761664,-0.0122505,4684.67,-3251.81,-1601.98,28.525,94093,277,592877400,-142766,3,391946945,-435477488,-251400128,196,1,-2,-2,21,9,1
-82,28,-980.583,-74.5098,-227.451,-0.00479369,0.0708401,-0.0133158,4647.3,-3329.15,-1553.81,28.525,94081,276,592877600,-141611,3,391946947,-435477490,-251400129,196,2,-1,-1,20,9,1
-82,27,-980.583,-74.5098,-227.451,-0.00266316,0.082558,-0.0197074,4684.67,-3213.14,-1505.64,28.5312,94084,276,592877800,-140457,3,391946949,-435477493,-251400131,196,1,-2,-1,19,9,1
-82,27,-972.816,-70.5882,-227.451,-0.00479369,0.0761664,-0.0186421,4647.3,-3329.15,-1601.98,28.5312,94096,277,592878200,-138149,3,391946952,-435477497,-251400135,196,2,-1,-1,21,9,1
